,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_nm_286,0.037037037037037,0.0,0.037037037037037,0.037037037037037,0.0,0.074074074074074,0.037037037037037,0.0,0.037037037037037,0.074074074074074,0.074074074074074,0.074074074074074,0.037037037037037,0.074074074074074,0.0,0.1111111111111111,0.074074074074074,0.0,0.037037037037037,0.1851851851851851,0
peptide_nm_287,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0769230769230769,0
peptide_nm_288,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0
peptide_nm_289,0.0952380952380952,0.0,0.0,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.0,0.1428571428571428,0.0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0952380952380952,0
peptide_nm_290,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0833333333333333,0.25,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0
peptide_nm_291,0.3157894736842105,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0526315789473684,0
peptide_nm_292,0.0769230769230769,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0
peptide_nm_293,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0,0.0,0.0,0.1764705882352941,0.0588235294117647,0.0,0.0,0
peptide_nm_294,0.0588235294117647,0.0,0.1764705882352941,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.2352941176470588,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0
peptide_nm_295,0.1111111111111111,0.037037037037037,0.0,0.074074074074074,0.1111111111111111,0.037037037037037,0.074074074074074,0.1111111111111111,0.0,0.074074074074074,0.1111111111111111,0.0,0.037037037037037,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.1481481481481481,0
peptide_nm_296,0.09375,0.0,0.0,0.0,0.03125,0.0625,0.125,0.15625,0.0,0.0625,0.0625,0.0625,0.0,0.03125,0.0,0.1875,0.0625,0.0,0.03125,0.03125,0
peptide_nm_297,0.037037037037037,0.074074074074074,0.0,0.1481481481481481,0.0,0.074074074074074,0.037037037037037,0.1111111111111111,0.0,0.0,0.037037037037037,0.1111111111111111,0.0,0.037037037037037,0.0,0.1111111111111111,0.074074074074074,0.0,0.1111111111111111,0.037037037037037,0
peptide_nm_298,0.1111111111111111,0.074074074074074,0.0,0.074074074074074,0.0,0.037037037037037,0.1111111111111111,0.1481481481481481,0.037037037037037,0.074074074074074,0.0,0.1111111111111111,0.037037037037037,0.0,0.037037037037037,0.037037037037037,0.074074074074074,0.0,0.037037037037037,0.0,0
peptide_nm_299,0.0909090909090909,0.0,0.0909090909090909,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0
peptide_nm_300,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,0
peptide_nm_301,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0
peptide_nm_302,0.25,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0625,0
peptide_nm_303,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.3076923076923077,0
peptide_nm_304,0.136986301369863,0.0273972602739726,0.0136986301369863,0.0684931506849315,0.0136986301369863,0.0136986301369863,0.0821917808219178,0.0547945205479452,0.0136986301369863,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.0136986301369863,0.0273972602739726,0.1095890410958904,0.0410958904109589,0.0410958904109589,0.0,0.0273972602739726,0.0958904109589041,0
peptide_nm_305,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0
peptide_nm_306,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.0,0.0,0.0,0.1578947368421052,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1052631578947368,0
peptide_nm_307,0.0,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0
peptide_nm_308,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.2727272727272727,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0
peptide_nm_309,0.037037037037037,0.037037037037037,0.0,0.0,0.0,0.074074074074074,0.1481481481481481,0.1111111111111111,0.037037037037037,0.074074074074074,0.074074074074074,0.074074074074074,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.0,0.1111111111111111,0
peptide_nm_310,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0869565217391304,0.217391304347826,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956,0
peptide_nm_311,0.0714285714285714,0.2142857142857142,0.0357142857142857,0.0,0.0,0.0357142857142857,0.0,0.1428571428571428,0.0,0.0,0.0357142857142857,0.1785714285714285,0.0,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0
peptide_nm_312,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0952380952380952,0
peptide_nm_313,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.1538461538461538,0
peptide_nm_314,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0
peptide_nm_315,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0
peptide_nm_316,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.25,0.0,0.0,0.125,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0
peptide_nm_317,0.0,0.125,0.0416666666666666,0.0,0.0,0.0,0.125,0.0,0.0,0.0416666666666666,0.2083333333333333,0.0,0.0416666666666666,0.0,0.2083333333333333,0.0,0.0416666666666666,0.0416666666666666,0.0,0.125,0
peptide_nm_318,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.125,0.1875,0.0,0.0,0.125,0.0625,0.0625,0.125,0.0,0.0,0.0,0
peptide_nm_319,0.0869565217391304,0.0434782608695652,0.0,0.0,0.1304347826086956,0.0434782608695652,0.1739130434782608,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0434782608695652,0
peptide_nm_320,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0
peptide_nm_321,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.0,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0
peptide_nm_322,0.0,0.2307692307692307,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0
peptide_nm_323,0.1052631578947368,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0,0.1578947368421052,0
peptide_nm_324,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0
peptide_nm_325,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.0,0.0769230769230769,0
peptide_nm_326,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.1904761904761904,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0952380952380952,0.0,0
peptide_nm_327,0.0348837209302325,0.0348837209302325,0.0581395348837209,0.0813953488372093,0.0,0.0348837209302325,0.0697674418604651,0.0232558139534883,0.0348837209302325,0.0465116279069767,0.127906976744186,0.0581395348837209,0.0,0.0348837209302325,0.0930232558139534,0.1046511627906976,0.0581395348837209,0.0116279069767441,0.0232558139534883,0.0697674418604651,0
peptide_nm_328,0.2142857142857142,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0
peptide_nm_329,0.2222222222222222,0.0555555555555555,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0555555555555555,0.0,0.1666666666666666,0.0,0.0,0.0555555555555555,0
peptide_nm_330,0.0588235294117647,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.088235294117647,0.0588235294117647,0.088235294117647,0.0588235294117647,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.1176470588235294,0.088235294117647,0.0,0.0294117647058823,0.0588235294117647,0
peptide_nm_331,0.0555555555555555,0.0,0.0,0.1111111111111111,0.0,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,0.0,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0555555555555555,0.0,0.0,0.1111111111111111,0
peptide_nm_332,0.0897435897435897,0.0897435897435897,0.0128205128205128,0.0384615384615384,0.0128205128205128,0.0,0.0128205128205128,0.0769230769230769,0.0384615384615384,0.0,0.1282051282051282,0.0,0.0128205128205128,0.0256410256410256,0.0897435897435897,0.0897435897435897,0.0897435897435897,0.0512820512820512,0.0641025641025641,0.0769230769230769,0
peptide_nm_333,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0
peptide_nm_334,0.0869565217391304,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0434782608695652,0
peptide_nm_335,0.0952380952380952,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0952380952380952,0
peptide_nm_336,0.0454545454545454,0.1363636363636363,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0909090909090909,0
peptide_nm_337,0.1764705882352941,0.0294117647058823,0.0588235294117647,0.0,0.0,0.0,0.1176470588235294,0.088235294117647,0.0,0.1470588235294117,0.0294117647058823,0.088235294117647,0.0,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.088235294117647,0.0,0.0,0.088235294117647,0
peptide_nm_338,0.1481481481481481,0.1481481481481481,0.037037037037037,0.037037037037037,0.0,0.037037037037037,0.0,0.037037037037037,0.037037037037037,0.0,0.074074074074074,0.037037037037037,0.037037037037037,0.074074074074074,0.0,0.037037037037037,0.037037037037037,0.037037037037037,0.1111111111111111,0.074074074074074,0
peptide_nm_339,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.125,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0
peptide_nm_340,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0
peptide_nm_341,0.0,0.0,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0
peptide_nm_342,0.2222222222222222,0.0555555555555555,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0555555555555555,0.1666666666666666,0
peptide_nm_343,0.0833333333333333,0.125,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.125,0.0833333333333333,0
peptide_nm_344,0.0526315789473684,0.1052631578947368,0.0,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0
peptide_nm_345,0.2083333333333333,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.125,0.0833333333333333,0.0,0.0416666666666666,0.0,0.0,0.125,0.0416666666666666,0.0,0.0,0
peptide_nm_346,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0
peptide_nm_347,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0
peptide_nm_348,0.2962962962962963,0.1481481481481481,0.0,0.037037037037037,0.0,0.037037037037037,0.1481481481481481,0.0,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,0.074074074074074,0.037037037037037,0
peptide_nm_349,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0,0.0,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0,0.0588235294117647,0
peptide_nm_350,0.03125,0.125,0.125,0.0625,0.0,0.0,0.0,0.15625,0.03125,0.0,0.0625,0.03125,0.03125,0.03125,0.03125,0.09375,0.03125,0.0,0.09375,0.0625,0
peptide_nm_351,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0
peptide_nm_352,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0357142857142857,0.0,0.0,0.1785714285714285,0.0357142857142857,0.0,0.0714285714285714,0.1071428571428571,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0
peptide_nm_353,0.064516129032258,0.032258064516129,0.0967741935483871,0.0,0.0,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,0.1612903225806451,0.1290322580645161,0.032258064516129,0.0,0.0,0.0967741935483871,0.032258064516129,0.0,0.0,0.064516129032258,0.0967741935483871,0
peptide_nm_354,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.1578947368421052,0.3157894736842105,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0526315789473684,0
peptide_nm_355,0.1111111111111111,0.037037037037037,0.074074074074074,0.037037037037037,0.0,0.037037037037037,0.074074074074074,0.037037037037037,0.037037037037037,0.037037037037037,0.1111111111111111,0.074074074074074,0.037037037037037,0.037037037037037,0.0,0.1481481481481481,0.074074074074074,0.037037037037037,0.0,0.0,0
peptide_nm_356,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0
peptide_nm_357,0.1481481481481481,0.0,0.0,0.037037037037037,0.0,0.074074074074074,0.074074074074074,0.1111111111111111,0.0,0.037037037037037,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037,0.037037037037037,0.074074074074074,0.074074074074074,0.037037037037037,0.0,0.037037037037037,0
peptide_nm_358,0.2352941176470588,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0
peptide_nm_359,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0
peptide_nm_360,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0909090909090909,0
peptide_nm_361,0.0,0.0,0.25,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0
peptide_nm_362,0.2413793103448276,0.1034482758620689,0.0,0.0344827586206896,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0344827586206896,0.2068965517241379,0.0,0.0,0.0344827586206896,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0689655172413793,0
peptide_nm_363,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.2631578947368421,0.1578947368421052,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0
peptide_nm_364,0.1666666666666666,0.0,0.0555555555555555,0.2777777777777778,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.1111111111111111,0
